2647,,fertilizer,비료
2648,,stimulate,"불러일으키다, 자극하다"
2649,,ecology,"생태, 생태학"
2650,,local stream,지역 하천
2651,,groundwater,지하수
2652,,downstream,하류로[에]
2653,,elevated,높아진
2654,,pesticide,살충제
2655,,erode,침식하다
2656,,empty into,~으로 흘러들다
2657,,fishery,어장
2658,,,
2659,19,rapport,(친밀한) 관계
2660,,sociologist,사회학자
2661,,identify oneself,신원을 밝히다
2662,,reveal,드러내다
2663,,identity,"정체, 신원, 신분"
2664,,subject,연구 대상자
2665,,overly,과도하게
2666,,strive,노력하다
2667,,minimize,최소화하다
2668,,simultaneously,동시에
2669,,accomplish,달성하다
2670,,pay off,"성과를 올리다, 성공하다"
2671,,insight,통찰력
2672,,emerge from,~에서 나오다
2673,,participant observer,참여 관찰자
2674,,on the surface,표면적으로
2675,,badly,형편없이
2676,,organize,조직하다
2677,,resident,주민
2678,,,
2679,20,sapling,묘목
2680,,coppice,(어린 나무가 빨리 자라도록) 윗부분을 자르다
2681,,litter,부엽토(층)
2682,,midlatitude,증위도의
2683,,checkered,체크무늬의
2684,,plot,소구획지
2685,,chronically,"만성적으로, 질질 시간을 끌어"
2686,,degrade,(특히 질적으로) 저하하다
2687,,regeneration,재생
2688,,eucalyptus,유칼립투스(오스트레일리아산 나무)
2689,,shoot,"싹, 순"
2690,,undergrowth,"(큰 나무 밑의) 덤불, 풀숲"
2691,,erosion,침식
2692,,,
2693,21,cumbersome,(어구가)길고 복잡한
2694,,sexist,성차별적인
2695,,struggle with,~으로 고심하다
2696,,masculine,남성의
2697,,pronoun,대명사
2698,,refer to,~을 지칭하다
2699,,argue,주장하다
2700,,alternative,"다른 방도, 대안"
2701,,rephrase,바꾸어[고쳐] 말하다
2702,,gender-neutral,"성 중립적인, 중성의"
2703,,plural,복수의
2704,,polite,"공손한, 예의 바른"
2705,,exclude,배제하다
2706,,female,여성의
2707,,gender,성
2708,,bias,편견
2709,,replace,"바꾸다, 대신하다"
2710,,term,용어
2711,,gender-inclusive,모든 성별을 포함하는
2712,,all that,"그다지, 그토록"
2713,,conscious,의식적인
2714,,pay-off,"보상, 이득"
2715,,,
2716,22,distinctiveness,독특함
2717,,fandom,"팬, 팬 전체, 팬층"
2718,,simultaneously,동시에
2719,,framework,"체제, 틀"
2720,,strive for,~을 얻기 위해 노력하다
2721,,opposing,서로 대립하는
2722,,differentiation,"차별, 구별"
2723,,identification,"동일시, 식별"
2724,,given that,~을 고려하면
2725,,selectively,선별적으로
2726,,non-mainstream,비주류의
2727,,identify with,~와 동일시하다
2728,,root for,(스포츠 팀 · 곤경에 처한 사람을) 응원하다
2729,,underdog,"약체, 질 것 같은 사람"
2730,,,
2731,23,bar,(악보의) 마디
2732,,reel off,~을 술술 말하다
2733,,retread,되밟아가다
2734,,chunk,덩어리로 나누다
2735,,encode,부호화하다
2736,,struggle,"악전고투하다, 고심하다"
2737,,make sense of,~을 이해하다
2738,,accomplished,"기량이 뛰어난, 재주가 많은"
2739,,composition,작품
2740,,seemingly,겉보기에는
2741,,awesome,굉장한
2742,,score,"악보, 작품"
2743,,lay out,~을 펼치다
2744,,arbitrary,임의의
2745,,abstract,추상적인
2746,,phrase,악구
2747,,verse,(노래의) 절
2748,,,
2749,24,pseudoscience,의사(擬似) 과학
2750,,sect,"분파, 종파"
2751,,doctrine,"학설, 이론, 정책, 교리, 신조"
2752,,heritage,"전통, 유산"
2753,,proper,"엄밀한 의미의, 엄밀한"
2754,,thesis,"논지, 학위 논문(pl. theses)"
2755,,confirm,"확증하다, 확인하다"
2756,,empirical,"경험에 의거한, 실증적인"
2757,,furiously,"맹렬하게, 격노하여"
2758,,arise,"일어나다, 발생하다"
2759,,hypothesis,가설(pl. hypotheses)
2760,,map,(지도처럼 상세히) 기술하다[설명하다]
2761,,cognitive,"인지의, 인식의"
2762,,,
2763,test 2-1,maintenance,"관리, 유지"
2764,,suggest,제안하다
2765,,improvement,개선 사항
2766,,cafeteria,구내식당
2767,,minimize,최소화하다
2768,,additional,추가적인
2769,,bookshelf,서가
2770,,accommodate,수용하다
2771,,pile up,~을 쌀아두다
2772,,current event,시사
2773,,in advance,미리
2774,,look forward to,~을 고대하다
2775,,,
2776,2,radiate,뿜어져 나오다
2777,,goosebumps,"소름, 닭살"
2778,,salsa,"살사 댄스, 살사(라틴 아메리카계의 춤곡)"
2779,,contest,대회
2780,,practically,거의
2781,,hostess,여성 사회자
2782,,bow,허리를 굽혀 인사하다
2783,,jury,심사위원단
2784,,tremble,떨다
2785,,anxiety,"불안, 걱정, 염려"
2786,,calm,"평온하게 하다, 차분하게 하다"
2787,,anticipation,기대(감)
2788,,spotlight,환한 조명
2789,,support,"지지하다, 용기를 돋우다"
2790,,absolutely,완전히
2791,,absorb,"빨아들이다, 흡수하다"
2792,,,
2793,3,corridor,복도
2794,,prop,(받침대 등으로) 받치다
2795,,approach,다가가다
2796,,semester,학기
2797,,residence hall,기숙사
2798,,if nothing else,"최소한, 적어도"
2799,,hang out,"어울려 다니다, 시간을 보내다"
2800,,isolate,고립시키다
2801,,one-on-one,일대일로
2802,,,
2803,4,affiliation,"소속, 가입, 입회"
2804,,forge,구축하다
2805,,pit,싸움 붙이다
2806,,identity,정체성
2807,,critical,매우 중요한
2808,,shift,이동하다
2809,,belong,속하다
2810,,identification,"정체성 확인, 신분 확인"
2811,,secure,"안전한, 단단한, 튼튼한"
2812,,liable to do,"~할 가능성이 있는, ~하기 쉬운"
2813,,absurd,"터무니없는, 부조리한"
2814,,acceptance,"수용, 받아들임"
2815,,ally,협력자
2816,,ethnic,민족의
2817,,sufficient,충분한
2818,,,
2819,5,embed,"끼워 넣다, 단단히 박아 넣다"
2820,,stakeholder,"이해 당사자, 주주"
2821,,contextually,"맥락에 맞게, 문맥상으로"
2822,,frame,(틀에 따라) 만들다
2823,,thick,심층적인
2824,,i.e.,"즉, 다시 말해 (= id est)"
2825,,humanities,인문학(인간의 사상 및 문화를 대상으로 하는 학문 영역)
2826,,aestheric,미적인
2827,,dimension,"영역, 국면, 양상"
2828,,ultimately,"궁극적으로, 결국"
2829,,sustainable,지속 가능한
2830,,societal,"사회적인, 사회의"
2831,,analytics,분석학
2832,,data mining,(컴퓨터를 통한 대규모) 데이터 마이닝(대규모 자료를 토대로 새로운 정보를 찾아내는 것)
2833,,,
2834,6,punctuation,구두점
2835,,prose,산문
2836,,establish,확립하다
2837,,nonessential,중요하지 않은
2838,,element,요소
2839,,interrupt,방해하다
2840,,omit,생략하다
2841,,doubtless,거의 틀림없이
2842,,aware,인식하는
2843,,tendency,경향
2844,,considerably,상당히
2845,,predecessor,앞어 왔던 사람[것]
2846,,cease,그만두다
2847,,musical notation,음악 부호
2848,,clarify,명확하게 하다
2849,,diminish,줄어들다
2850,,,
2851,7,demarcate,경계를 설정하다
2852,,bubble,(외따로 있는) 특별한 장소
2853,,simulacrum,복제품
2854,,office complex,사무실 단지
2855,,renewal,"재생, 부흥, 소생"
2856,,decay,"쇠퇴, 퇴락"
2857,,carve out,~을 개척하다
2858,,sharply,"뚜렷이, 날카롭게"
2859,,confront,(힘들거나 좋지 않은 것에) 직면하게 만들다
2860,,neglect,"방치, 소홀"
2861,,tempting,"매력적인, 솔깃한"
2862,,hostile,"(진행 · 달성을) 어렵게 하는, 적대적인"
2863,,demarcation,경계 설정
2864,,insolvable,해결할 수 없는
2865,,converted,"개조된, 전환된"
2866,,reduce,"(~으로) 변형시키다, 바꾸다"
2867,,set piece,"(무대 배경의) 독립된 세트, 정형화된 작품"
2868,,in its entirety,전체로서
2869,,gleaming,"빛나는, 환한"
2870,,,
2871,8,give birth to,~을 낳다
2872,,enroll,입학시키다
2873,,progressive,진보적인
2874,,proceed,"(앞으로) 나아가다, 전진하다"
2875,,degree,학위
2876,,odd,"~여의, ~남짓의"
2877,,free,"없애다, 제거하다"
2878,,inclination,"좋아하는 것, 성향"
2879,,carry out,"~을 수행하다, ~을 실행하다"
2880,,physical science,자연 과학
2881,,acquire,"취득하다, 얻다"
2882,,adapt,"(건물 · 기계 등을) 개조하다, 적응시키다"
2883,,habit,"기질, 습관"
2884,,prominent,저명한
2885,,administrator,"이사, 관리자"
2886,,modest,"수수한, 겸손한"
2887,,accumulate,"모으다, 축적하다"
2888,,immense,"막대한, 거대한"
2889,,,
2890,9,additive,첨가물
2891,,antibiotic,항생물질
2892,,wary,"조심하는, 경계하는"
2893,,evaluation,평가
2894,,risk,위험
2895,,sort,"분류하다, 구분하다"
2896,,by gender,성별로
2897,,pose,제기하다
2898,,serious,심각한
2899,,pesticide,"농약, 살충제"
2900,,artificial,인공의
2901,,preservative,방부제
2902,,coloring,색소
2903,,inclined to do,~하는 경향이 있는
2904,,,
2905,12,poly,"책략, 계략"
2906,,vagueness,"모호함, 분명치 않음"
2907,,efficient,효율적인
2908,,commit oneself to,"약속하다, 언질을 주다"
2909,,course of action,행동 방침
2910,,generalisation,일반화
2911,,press for,~을 계속 요구하다
2912,,further,추가의
2913,,veil,"베일, 덮개"
2914,,admit,인정하다
2915,,stop for a drink,술 한 잔하러 들르다
2916,,deliberately,일부러
2917,,exercise,"행하다, 발휘하다"
2918,,economy with the truth,"세부 사항을 생략해서 하는 거짓, 진실을 다 말하지 않음"
2919,,,
2920,13,continuum,연속(체)
2921,,dilute,희석하다
2922,,opposite,정반대(의 것)
2923,,blend,"뒤섞이다; 혼색, 혼합(물)"
2924,,extreme,극단
2925,,gradation,단계적 변화
2926,,shade,색조
2927,,amount,양
2928,,proportional,비례의
2929,,retain,유지하다
2930,,identity,정체성
2931,,pure,"아무것도 섞이지 않은, 순수한"
2932,,combine,"배합하다, 결합하다"
2933,,,
2934,14,aura,"기운, 매력"
2935,,attendance,참석
2936,,emotional,감정적인
2937,,exchange,"교류, 교환"
2938,,broadly speaking,개략적으로[대체로]말하자면
2939,,retail,소매의
2940,,psychological,심리적인
2941,,grocery,식료품 잡화점
2942,,checkout,계산대
2943,,,
2944,15,independently,독립적으로
2945,,certain,"어떤, 특정한"
2946,,paradoxically,"역설적으로 들릴지 모르지만, 역설적으로"
2947,,involve,"수반하다, 포함하다"
2948,,state,상태
2949,,be the case,"그러하다, 사실이다"
2950,,draw,그리다
2951,,observe,관찰하다
2952,,notice,"주목, 주의"
2953,,surroundings,주위 환경
2954,,store up,"~을 묻어 두다, ~을 저장하다"
2955,,obvious,"분명한, 명백한"
2956,,practical,실용적인
2957,,stock,비축하다; 비축
2958,,reservoir,"저장고, 저수지"
2959,,,
2960,16,per se,그 자체(로)
2961,,recount,이야기하다
2962,,smoothly,순조롭게
2963,,budget,예산
2964,,fondness,"애정, 아주 좋아함"
2965,,barely,"가까스로, 간신히"
2966,,make the deadline,마감 시간에 맞추다
2967,,hardship,고난
2968,,fellowship,"동료 의식, 동료애"
2969,,,
2970,17,herbivore,초식동물
2971,,roe deer,노루
2972,,track,"발자국, 자국"
2973,,confuse,혼란시키다
2974,,pursuer,추적자
2975,,trail,"자국, 오솔길"
2976,,herd,"무리, 떼"
2977,,solitary,"혼자 하는, 외딴"
2978,,existence,"생활, 존재, 생계"
2979,,undisturbed,"그 누구도 건드리지[손대지] 않은, 방해받지 않은"
2980,,territory,"지역, 영역"
2981,,sufficient,충분한
2982,,pack,(개나 늑대의) 무리[떼]
2983,,,
2984,18,burgeoning,"싹트기 시작한, 급증하는"
2985,,advent,"도래, 출현"
2986,,period,"시기, 기간"
2987,,shift,"바뀌다, 이동되다"
2988,,manual labor,수작업
2989,,manufacturing,"제조, 제조업"
2990,,garbage,쓰레기
2991,,critical,"중요한, 결정적인"
2992,,mass,대량의
2993,,distribution,분배
2994,,purchase,구매하다
2995,,value,가치
2996,,encourage,"부추기다, 장려하다"
2997,,,
2998,19,deficiency,"결함, 부족"
2999,,numerous,무수히 많은
3000,,limitation,"한계, 제한"
3001,,self-imposed,"스스로 부과한, 자진해서 하는"
3002,,restriction,제한
3003,,hold down,"~을 낮추다, ~을 억제하다"
3004,,complete,"철저한, 완전한"
3005,,lack,"부족, 결핍"
3006,,principle,원리
3007,,necessary,필요한
3008,,expert,전문가
3009,,limited,"한계가 있는, 부족한"
3010,,amazingly,놀라울 정도로
3011,,logical,논리적인
3012,,explanation,설명
3013,,sufficient,충분한
3014,,instructions,설명서
3015,,,
3016,20,consolidation,공고히 하기
3017,,hefty,"과중한, 무거운"
3018,,corporation,"기업, 회사"
3019,,support,"지원하다, 돈을 대다"
3020,,chain businesses,프랜차이즈 기업
3021,,afford,~할 여유가 되다
3022,,purchase,구매
3023,,supplier,"제조업체, 제품 제조업자, 공급자"
3024,,provider,"제공업체, 제공자"
3025,,interdependence,상호의존
3026,,thriving,"번영하는, 번창하는"
3027,,uniqueness,독특성
3028,,quest,"추구, 탐구"
3029,,rather than,"~대신에, ~보다는"
3030,,charge,부과하다
3031,,transaction,"거래, 매래"
3032,,alternative,대안
3033,,,
3034,21,oxidation,산화
3035,,nitrogen,질소
3036,,gaseous,기체의
3037,,reactive,반응성이 있는
3038,,atmospheric,대기의
3039,,blanket,뒤덮다
3040,,electronic,전자의
3041,,component,"부품, 요소"
3042,,rot,"부패하다, 썩다"
3043,,application,"활용, 이용, 적용"
3044,,compress,압축하다
3045,,undesired,원하지 않은
3046,,by-product,부산물
3047,,,
3048,22,benefit,"혜택, 이득"
3049,,up to a point,어느 정도까지는
3050,,relatively,"비교적, 상대적으로"
3051,,stable,"안정적인, 안정된"
3052,,optimal,최적의
3053,,cooperative,"협력적인; 협력 조직, 협동조합"
3054,,limitation,한계
3055,,keep track of,"~을 놓치지 않다, ~에 대해 계속 파악하다"
3056,,regarding,"~에 관해서, ~의 점에서는"
3057,,capacity,"역량, 능력"
3058,,sustain,유지하다
3059,,primate,영장류
3060,,stem from,"~에서 생겨나다, ~에 기인하다"
3061,,gossip,"소문, 잡담"
3062,,circulate,유포하다
3063,,reputation,"평판, 명성"
3064,,boost,"끌어올리다, 복돋우다"
3065,,end up -ing,결국 ~에 처하게 되다
3066,,lose track of,~을 계속 파악하지 못하다
3067,,maintenance,유지하다
3068,,challenging,"힘든, 도전적인"
3069,,,
3070,23,uncertainty,불확실성
3071,,conditional,"잠정적인, 조건부의"
3072,,contextual,매락[전후 사정]과 관련된
3073,,further,추가적인
3074,,confirming,확증적인
3075,,adaptive management,적응 관리
3076,,outset,"처음, 시작"
3077,,alternative,대안
3078,,assess,평가하다
3079,,outcome,결과
3080,,initial,처음의
3081,,monitor,관찰하다
3082,,inaction,"활동하지 않음, 무대책"
3083,,,
3084,24-25,precursor,"선행물, 효시, 전신"
3085,,ligitimacy,정당성
3086,,solution,해결책
3087,,dilemma,"딜레마, 어려운 문제"
3088,,regulatory,규제하는
3089,,authorities,당국
3090,,prevent ~ from …,~가 ··· 하는 것을 막다
3091,,engage in,~을 하다
3092,,beneficial,유익한
3093,,in the short[long] term,단[장]기적으로
3094,,voluntarily,자발적으로
3095,,adopt,채택하다
3096,,designate,지정하다
3097,,empower,권한을 부여하다
3098,,govern,지배하다
3099,,preserve,보존하다
3100,,informal,비공식적인
3101,,formalize,공식화하다
3102,,recognize,인식하다
3103,,potential,잠재적인
3104,,assume,가정하다
3105,,compassionately,동정적으로
3106,,motivate,동기를 부여하다
3107,,promote,촉진하다
3108,,objective,목표
3109,,outline,약술하다(간략하게 논술하다)
3110,,facilitate,촉진하다
3111,,resource,자원
3112,,benefit,이익
3113,,inherent,내재되어 있는
3114,,nature,본질
3115,,function,기능하다
3116,,motive,동기
3117,,exercise,행사하다
3118,,,
3119,1,thematically,주제상으로
3120,,condone,용서하다
3121,,come to one's attention,~을 알게 되다
3122,,be responsible for,~에 대한 책임이 있다
3123,,corporation,회사
3124,,department,부서
3125,,overload,과부하가 걸리게 하다
3126,,temporarily,일시적으로
3127,,analyst,분석가
3128,,intranet,내부 전산망
3129,,personnel,직원
3130,,crash,고장 내다
3131,,cripple,마비시키다
3132,,vital,중요한
3133,,circulate,"유표하다, 유통시키다"
3134,,mass-mail,단체 메일을 전송하다
3135,,inappropriate,부적절한
3136,,hub,(네트워크의) 허브
3137,,expertise,전문 지식
3138,,outstanding,뛰어난
3139,,justify,정당화하다
3140,,in advance,미리
3141,,singular,"특이한, 남다른"
3142,,cooperation,협력
3143,,work-specific,업무(일)에 한정된
3144,2,stern,"근엄한, 단호한"
3145,,a bucket of,한 양동이의~
3146,,pour,"쏟다, 붓다"
3147,,force ~ to do,~에게 어쩔 수 없이 ...하게 하다
3148,,rather,"다소, 어느 정도"
3149,,might not want to do,"~하지 않는 게 좋다, ~하는 건 좋은 생각이 아니다"
3150,,fill out,(양식 따위를) 작성하다
3151,,job application,입사지원서
3152,,hand,건네주다
3153,,state,"말하다, 진술하다"
3154,,financial,재정의
3155,,grant,보조금
3156,,,
3157,3,technological,기술적인
3158,,innovation,혁신
3159,,driver,"동인, 추진 요인"
3160,,transformation,"변화, 변형"
3161,,virtue,"장점, 미덕"
3162,,the former,전자
3163,,the latter,후자
3164,,inequality,불평등
3165,,endure,"견디다, 참다"
3166,,unfold,"펼쳐지다, 펼치다"
3167,,steer,"이끌다, 조종하다"
3168,,disruption,"혼란, 붕괴"
3169,,adaptation,적응
3170,,transition,"이동, 이행"
3171,,generate,"발생시키다, 생성하다"
3178,,,
3179,4,firm,"기업, 회사"
3180,,readily,"손쉽게, 순조롭게"
3181,,isolated,"고립된, 격리된"
3182,,competitor,경쟁자
3183,,be better off,(~하는 것이) 더 낫다
3184,,leading,"선도적인, 주도하는"
3185,,innovation,"혁신, 쇄신"
3186,,on average,대체로
3187,,scattered,"산발적인, 드문드문 있는"
3188,,innovate,"도입하다, 받아들이다, 혁신하다"
3189,,modify,"수정하다, 변경하다"
3190,,localization,"국지화, 지역화"
3195,,,
3196,5,subservient,도움이 되는
3197,,dumpster,대형 쓰레기 수납기
3198,,initially,처음에
3199,,spark,"불러일으키다, (웃음 따위를) 자아내다"
3200,,conflict,갈등
3201,,reframe,재구성하다
3202,,potentially,"어쩌면, 잠재적으로"
3203,,divisive ,불화를 일으키는
3204,,put ~ in perspective,"~을 (제대로) 이해하다, ~을 전체적인 시야로 보다"
3205,,recount,자세히 이야기하다
3206,,reinforce,강화하다
3207,,on one's face,"표면적으로, 표면상"
3208,,preserve,"지키다, 보존하다"
3209,,party,"무리, 당사자"
3210,,indicate,나타내다
3211,,sense of belonging,소속감
3212,,enact,"만들다, 제정하다"
3213,,badge,"신분증, 상징, 표시"
3223,,,
3224,6,post-literate,활자 문화 이후의
3225,,medieval,중세의
3226,,attitude,태도
3227,,extended,장시간의
3228,,secondary school,중등학교
3229,,desperately,필사적으로
3230,,conservative,보수적인
3231,,replace,대체하다
3232,,lecture,강의
3233,,field work,현장 연구
3234,,experiential,경험적인
3235,,ultimate,궁극적인
3236,,get out,~을 말하다
3237,,hit,조회 수
3238,,copy,(같은 책의) 권 부
3239,,statistic,통계 수치
3240,,,
3241,7,priority,우선 사항
3242,,strengthen,강화하다
3243,,health care,"건강 관리, 보건"
3244,,secure,확보하다
3245,,Social Security,사회보장제도
3246,,needy,궁핍한
3247,,budget,예산
3248,,deficit,적자
3249,,Congress,의회
3250,,prioritize,우선시하다
3251,,decline,"줄어들다, 감소하다"
3252,,substantially,상당히
3253,,additionally,또한
3259,,,
3260,10,mortuary,영안실
3261,,culminate,끝나다
3262,,funeral,"장례식, 영결식"
3263,,preserve,"보존하다, 보관하다"
3264,,the deceased,"망자, 고인"
3265,,matriclan,모계 씨족
3266,,maternal,"모계의, 어머니의"
3267,,notify,통지하다
3268,,memorialize,"추모하다, 기념하다"
3269,,departed,세상을 떠난
3270,,distribute,"나누어주다, 배부하다"
3271,,mourner,문상객
3272,,jewelry,"장신구, 보석 세공"
3273,,lying-in-state,(매장 전의) 시신 일반 공개
3274,,presentation,"바침, 증정, 수여"
3275,,honor,"기리다, 예우하다"
3277,,,
3278,11,molecular,분자의
3279,,laureate,수상자
3280,,temporal,시간의
3281,,relay station,중계국
3282,,coordinate,조정하다
3283,,incoming,들어오는
3284,,outgoing,나가는
3285,,immense,어마어마한
3286,,appropriate,적절한
3287,,built-in,내장된
3288,,constant,"끊임없는, 변함없는"
3289,,flow,흐름
3290,,sensory organ,감각 기관
3291,,narrative,"이야기, 서사"
3292,,sequence,(사건·행동 등의) 순서[차례]
3293,,discard,버리다
3294,,,
3295,12,entangle,뒤얽히게 하다
3296,,angel,왜곡하다
3297,,juice cleanse,해독 주스
3298,,valid,"타당한, 유효한"
3299,,eye-opening,"놀랄만한, 훌륭한"
3300,,roll one's eyes,"못마땅해하다, 눈을 굴리다"
3301,,sound,"괜찮은, 옳은"
3302,,anecdote,일화
3303,,exaggeration,과장
3304,,manipulate,조종하다
3305,,navigator,"정보 검색자, 항해사"
3306,,preconceived,사전에 형성된
3307,,notion,"개념, 생각"
3308,,curse,저주
3309,,megadose,대량 투여하다
3310,,promote,"촉진하다, 장려하다"
3311,,cup of tea,기호[취미]에 맞는 일
3312,,abound,"아주 많다, 풍부하다"
3313,,plenty of,많은
3315,,,
3316,13,choppiness,뚝뚝 끊어짐
3317,,crookedly,구부러져서
3318,,arthritic,관절염에 걸린
3319,,actual,"실제의, 사실의"
3320,,evidence,증거
3321,,romantic,"공상 소설적인, 낭만적인"
3322,,biography,전기
3323,,complain,불평하다
3324,,description,"(말에 의한) 표현[묘사], 기술"
3325,,statement,"말, 말한 것"
3326,,flow,흐르다
3327,,may well,아마 ~일 것이다
3328,,for all,~에도 불구하고
3329,,youthfulness,젊음
3330,,remark,말하다
3331,,inability,"할 수 없음, 무능"
3332,,prolong,"연장하다, 늘이다"
3333,,summons,"호출, 소환"
3334,,deathbed,임종(의 자리)
3335,,persistence,끈기
3336,,put ~ to the test,~을 시험해 보다
3339,,,
3340,14,comparison,비교
3341,,value,"가격, 가치"
3342,,restrain,"억제하다, 제지하다"
3343,,loyalty,"충성, 충실"
3344,,elsewhere,다른 곳에서
3345,,convenience,편리함
3346,,considerable,"무시 못 할, 중요한, 고려해야 할"
3347,,grocer,식료품 잡화상
3348,,take over,더 중요해지다
3349,,,
3350,15,built scene,인공적인 경관
3351,,unblighted,손상되지 않은
3352,,nonpatient,비환자
3353,,lack,"~이 결여되다, 부족하다"
3354,,significantly,"현저히, 상당히"
3355,,restoration,"회복, 부활, 복구"
3356,,questionnaire,질문서
3357,,assess,평가하다
3358,,restorative,"원기를 회복시키는, 복구하는"
3359,,influence,"효과, 영향력"
3360,,undistinguished,"특별하지 않은, 평범한"
3361,,dominate,"두드러지게 하다, 지배하다"
3362,,vegetation,"초목, 식물"
3363,,foster,"촉진하다, 육성하다"
3364,,reduction,감소
3365,,aggression,공격성
3366,,sustain,지속시키다
3367,,,
3368,16,anatomical,해부의
3369,,luminary,전문가
3370,,keen,"깊은, 열정적인"
3371,,wonder,경이로움
3372,,dynamic,역동적인
3373,,wondrous,"경이로운, 놀랄 만한"
3374,,readily,"쉽사리, 즉시"
3375,,refined,"정밀한, 정제된"
3376,,representation,표현
3377,,mechanical,"기계적인, 역학의"
3378,,detailed,자세한
3379,,anatomy,"해부학적 구조, 해부"
3380,,biographer,전기 작가
3381,,organ,"기관, 장기"
3382,,skeleton,"뼈대, 골격"
3383,,be credited with,~으로 인정받다
3384,,experimentation,"실험, 실험 방법"
3385,,core,핵심적인
3386,,scholastic,"학문적인, 학자의"
3387,,,
3388,17,amalgamation,융합체
3389,,rattan,등나무
3390,,element,요소
3391,,contemporary,현대의
3392,,immensely,엄청나게
3393,,combat sport,격투 스포츠
3394,,remain,남아 있는
3395,,permanent,영구적인
3396,,fixture,"정착된 것, (특정한 날짜와 장소에서 개최하기로 되어 있는) 경기"
3397,,landscape,"분야, 경치, 풍경"
3398,,modernization,"현대화, 현대화한 것"
3399,,hybrid,혼성의
3400,,adopt,채택하다
3401,,division,구분
3402,,pastime,오락
3403,,,
3404,18,tamper with,(부당하게) 변경하다
3405,,malicious,악의적인
3406,,numerous,수많은
3407,,security,보안
3408,,phenomenon,"사건, 현상 (pl. phenomena)"
3409,,inappropriate,부적절한
3410,,disclosure,"누설, 폭로"
3411,,violate,침해하다
3412,,property,재산
3413,,misbehave,잘못된 행동을 하다
3414,,disrupt,방해하다
3415,,effectiveness,유효성
3416,,mislead,오도하다
3417,,preference,선호
3418,,,
3419,19,vogue,유행
3420,,subtleties,중요한 세부 사항[요소]들
3421,,take in,"~을 이해하다, ~을 받아들이다"
3422,,scores of,수십 개의
3423,,primitive,원시적인
3424,,inefficient,비효율적인
3425,,boast,자랑하다
3426,,gather,이해하다
3427,,narrative,"이야기, 담화"
3428,,,
3429,20,climatologist,기후학자
3430,,cyclone,사이클론(인도양의 열대성 저기압)
3431,,volcanic,화산의
3432,,statistical,"통계적인, 통계상의"
3433,,tropical,열대(지방)의
3434,,eruption,"폭발, 분화"
3435,,entirely,완전히
3436,,trigger,일으키다
3437,,accompany,"~와 동시에 일어나다, 동반하다"
3438,,notable,"두드러진, 현저한"
3439,,differential,"차이, 격차"
3440,,set the stage for,~를 위한 토대를 마련하다
3441,,influence,영향을 주다
3442,,formation,형성
3443,,,
3444,21,undaunted,의연한
3445,,beeswax,밀랍
3446,,mast,돛대
3447,,long,긴; 갈망하다
3448,,irresistible,저항할 수 없는
3449,,lure,유혹하다
3450,,mariner,"선원, 뱃사람"
3451,,forewarn,"경고하다, 주의를 주다"
3452,,sail,향해하다
3453,,peril,위험
3454,,give in,굴복하다
3455,,cunning,약삭빠른
3456,,call to,~에게 소리치다
3457,,cast away,~을 버리다
3458,,beg,애원[간청]하다
3459,,plea,간청
3460,,perish,죽다
3461,,sensible,분별 있는
3462,,,
3463,22,concession,(특히 정부나 고용주가 집단 · 단체 등에 부여하는) 이권이나 혜택
3464,,compatible,합치하는
3465,,raw material,"원자재, 원료"
3466,,undermine,기반을 약화시키다
3467,,revenue,수익
3468,,,
3469,23,in proximity,"가까이, 근접하여"
3470,,discrimination,"구별, 식별, 차별"
3471,,scent,"냄새, 향기"
3472,,exhibit,"드러내다, 보이다"
3473,,preference,선호(도)
3474,,particular,특정한
3475,,be attached to,~에 애착[애정]을 갖다
3476,,tend to do,~하는 경향이 있다
3477,,tend to,~을 보살피다[돌보다]
3478,,built-in,"타고난, 고유의"
3479,,bias,"편향, 성향, 선입견"
3480,,orient,(어떤 방향으로) 향하다
3481,,stimuli,자극(pl. stimulus)
3482,,reflexive response,반사 반응
3483,,repertoire,"목록, 레퍼토리"
3484,,as a consequence,"그 결과, 결과적으로"
3485,,,
3486,24-25,iconic,매우 유명한
3487,,flashbulb memory,섬광 기억 (놀라운 사건에 대한 생생하면서도 비교적 영속적인 기억)
3488,,explosion,폭발
3489,,introductory psychology,심리학 입문
3490,,questionnaire,설문지
3491,,recall,기억하다
3492,,specific,구체적인
3493,,follow-up,후속의
3494,,survey,조사
3495,,scale,척도
3496,,previously,이전에
3497,,vividness,생생함
3498,,appreciate,인식하다
3499,,mischief,"해악, 해"
